DOI,Titulo,Autores,Ano,Publicacao,Tipo,URL,Resumo
10.1145/3719350,Exploiting Defenses against GAN-Based Feature Inference Attacks in Federated Learning,Xinjian Luo; Xianglong Zhang,2025,ACM Transactions on Knowledge Discovery from Data,journal-article,https://doi.org/10.1145/3719350,"Federated Learning (FL) is a decentralized model training framework that aims to merge isolated data islands while maintaining data privacy. However, recent studies have revealed that Generative Adversarial Network (GAN)-based attacks can be employed in FL to learn the distribution of private datasets and reconstruct recognizable images. In this article, we exploit defenses against GAN-based attacks in FL and propose a framework, Anti-GAN, to prevent attackers from learning the real distribution of the victim’s data. The core idea of Anti-GAN is to manipulate the visual features of private training images to make them indistinguishable to human eyes even restored by attackers. Specifically, Anti-GAN projects the private dataset onto a GAN’s generator and combines the generated fake images with the actual images to create the training dataset, which is then used for federated model training. The experimental results demonstrate that Anti-GAN is effective in preventing attackers from learning the distribution of private images while causing minimal harm to the accuracy of the federated model."
10.1145/3665314.3670816,Hyft: A Reconfigurable Softmax Accelerator with Hybrid Numeric Format for both Training and Inference,Tianhua Xia; Sai Qian Zhang,2024,Proceedings of the 29th ACM/IEEE International Symposium on Low Power Electronics and Design,proceedings-article,https://doi.org/10.1145/3665314.3670816,
10.1145/3665314.3672281,Heterogeneous Memory Integration and Optimization for Energy-Efficient Multi-Task NLP Edge Inference,Zirui Fu; Aleksandre Avaliani; Marco Donato,2024,Proceedings of the 29th ACM/IEEE International Symposium on Low Power Electronics and Design,proceedings-article,https://doi.org/10.1145/3665314.3672281,
10.1145/3649329.3656544,Algorithm-Hardware Co-Design of Distribution-Aware Logarithmic-Posit Encodings for Efficient DNN Inference,Akshat Ramachandran; Zishen Wan; Geonhwa Jeong; John Gustafson; Tushar Krishna,2024,Proceedings of the 61st ACM/IEEE Design Automation Conference,proceedings-article,https://doi.org/10.1145/3649329.3656544,
10.1145/3685088.3685170,Efficiency Assessment of China's Interprovincial Logistics Industry: An Efficiency Analysis Tree Approach,Xinqing Guo,2024,Proceedings of the 2024 International Conference on Smart City and Information System,proceedings-article,https://doi.org/10.1145/3685088.3685170,
10.1145/3659997.3660034,Energy efficiency: a Lattice Boltzmann study,Matteo Turisini; Giorgio Amati; Andrea Acquaviva,2024,Proceedings of the 4th Workshop on Performance and Energy Efficiency in Concurrent and Distributed Systems,proceedings-article,https://doi.org/10.1145/3659997.3660034,
10.1145/3731333.3731363,Analyzing the Efficiency of Programs,,2025,Thinking about Programs,book-chapter,https://doi.org/10.1145/3731333.3731363,
10.1145/3680256.3721255,Next Generation Energy Efficiency Benchmarking: Reliable and Reproducible Efficiency Measurements in a Diverse IT-Landscape,Maximilian Meissner; Klaus-Dieter Lange; Aaron Cragin; Pushpa H J; Robert Proulx; Samuel Kounev,2025,Companion of the 16th ACM/SPEC International Conference on Performance Engineering,proceedings-article,https://doi.org/10.1145/3680256.3721255,
10.1145/3715014.3724374,Demo Abstract: I4C. . . Improving I2C’s Dynamism and Efficiency,Guangyu Feng; Tess Despres; Paul de La Sayette; Prabal Dutta,2025,Proceedings of the 23rd ACM Conference on Embedded Networked Sensor Systems,proceedings-article,https://doi.org/10.1145/3715014.3724374,
10.1145/3715014.3722063,I4C... Improving I2C’s Dynamism and Efficiency,Guangyu Feng; Tess Despres; Paul de La Sayette; Prabal Dutta,2025,Proceedings of the 23rd ACM Conference on Embedded Networked Sensor Systems,proceedings-article,https://doi.org/10.1145/3715014.3722063,
10.1145/3591569.3591581,Research on Evaluation of courier efficiency based on information entropy and data envelopment analysis,Xinyun He; Yuan Zhang; Lei Zhu,2023,Proceedings of the 2023 8th International Conference on Intelligent Information Technology,proceedings-article,https://doi.org/10.1145/3591569.3591581,
10.1145/3785706.3785783,Impact of Digital Technology on Carbon Emission Efficiency and Regional Heterogeneity—A Hybrid Approach Using Super-Efficiency SBM-Malmquist and K-Means Clustering,Chunyu Bai; Xuqing Ren; Haoqin Chen; Jicheng Che,2025,Proceedings of the 2025 2nd International Conference on Digital Economy and Computer Science,proceedings-article,https://doi.org/10.1145/3785706.3785783,
10.1145/3688864,"Proceedings of the 1st Workshop on Efficiency, Security, and Generalization of Multimedia Foundation Models",,2024,,proceedings,https://doi.org/10.1145/3688864,
10.1145/3659997,Proceedings of the 4th Workshop on Performance and Energy Efficiency in Concurrent and Distributed Systems,,2024,,proceedings,https://doi.org/10.1145/3659997,
10.1145/3721464.3777427,Towards Improving Performance Efficiency of Serverless Platforms,Amit Samanta,2025,Proceedings of the 26th International Middleware Conference,proceedings-article,https://doi.org/10.1145/3721464.3777427,
10.1145/3653724.3653757,Energy efficiency optimization of pumping stations,Fulai Yao; Yaming Yao; Bosheng Yao,2023,International Conference on Mathematics and Machine Learning,proceedings-article,https://doi.org/10.1145/3653724.3653757,
10.1145/3580507.3597784,Pollution Permits: Efficiency by Design,Marek Pycia; Kyle Woodward,2023,Proceedings of the 24th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3580507.3597784,
10.1145/3746467.3801506,Feasibility and Efficiency of Subliminal Warnings Against Phishing Attacks,Henry Schulz; Feng Zhu,2026,Proceedings of the 2026 ACM Southeast Conference,proceedings-article,https://doi.org/10.1145/3746467.3801506,
10.1145/3698392,Cutting Through the Code: Will AI Bring Efficiency or Reinforce Complexity?,Jonathan Bean,2024,Interactions,journal-article,https://doi.org/10.1145/3698392,
10.1145/3593908.3593947,Energy Efficiency Improvements in Software-Based Video Encoding,Jan De Cock,2023,Proceedings of the First International Workshop on Green Multimedia Systems,proceedings-article,https://doi.org/10.1145/3593908.3593947,
10.1145/3649509,CLASSROOM VIGNETTES: Experiencing Efficiency of Algorithms and Implementations,Henry M. Walker,2024,ACM Inroads,journal-article,https://doi.org/10.1145/3649509,
10.1145/3543507.3583315,Stability and Efficiency of Personalised Cultural Markets,Haiqing Zhu; Yun Kuen Cheung; Lexing Xie,2023,Proceedings of the ACM Web Conference 2023,proceedings-article,https://doi.org/10.1145/3543507.3583315,
10.1145/3717664.3717692,Economic Growth Pressure and Corporate Investment Efficiency,Ze Dong,2024,Proceedings of the 2024 International Conference on Economic Data Analytics and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3717664.3717692,
10.1145/3579651,"Adding Smarts to Vending Machines Drives Convenience, Efficiency",Keith Kirkpatrick,2023,Communications of the ACM,journal-article,https://doi.org/10.1145/3579651,Advanced feature sets and functionality are projected to drive the market for connected vending to nearly nine million units by 2024.
10.1145/3746027.3761830,"How Generative AI Understands the Balance of Energy, Efficiency, and Human Experience",Tomoya Sawada,2025,Proceedings of the 33rd ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3746027.3761830,
10.1145/3709616.3709619,Is Software Carbon-Efficiency a Form of Greenwashing?,Asim Hussain,2025,ACM SIGSOFT Software Engineering Notes,journal-article,https://doi.org/10.1145/3709616.3709619,"This article explores the nuanced relationship between software carbonefficiency and greenwashing. While carbon-efficiency aims to extract maximum value from every gram of carbon emitted by software, critics argue that it is a form of greenwashing, as it may not lead to an overall reduction in carbon emissions. It discusses the potential trade-offs and unintended consequences of emphasizing efficiency without considering the broader impact on total emissions. It also addresses the rebound effect, where increased efficiency can lead to increased consumption, potentially negating the benefits of efficiency improvements. The article discusses when efficiency is a good signal to drive behavior change, how through efficiency measures we can determine which growth is ''good growth'' and the need for increased standardization and transparency to avoid claims of greenwashing."
10.1145/3613916.3606021,Subject Matter Expert (SME) Onboarding 101: Improving development efficiency and course quality through SME training,Heather Leslie; Alejandra Lizardo,2023,eLearn,journal-article,https://doi.org/10.1145/3613916.3606021,"A common challenge for instructional designers and administrators of online programs is ensuring that projects are completed within the development timeframe and course content meets high standards for quality. This article describes a training course that was developed to meet those challenges. The course prepares subject matter experts (SMEs) to work with a design team made up of instructional designers and instructional technologists so that SMEs can plan their course content using a backward design framework. SMEs participate in a fully asynchronous online course with other SMEs where they can collaborate and brainstorm ideas. Having SMEs take an online course that resembles the online course they will later be designing allows them to gain insight from a learner perspective, which can help them design a learner-centered course. As a result, this training program has improved the course development process to help the university meet its goals for quality online learning."
10.1145/3691422.3691423,Study on the Efficiency of Industry-University-Research Collaborative Innovation in Fujian Province Based on the DEA Cross-Efficiency Model,Xiao-Ling Ji; Xiao-Qing Li,2024,"Proceedings of the 2024 15th International Conference on E-business, Management and Economics",proceedings-article,https://doi.org/10.1145/3691422.3691423,
10.1145/3580507.3597800,"Royal Processions: Incentives, Efficiency and Fairness in Two-Sided Matching",Joseph Root; Sophie Bade,2023,Proceedings of the 24th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3580507.3597800,
10.1145/3638530.3664184,Improving the Efficiency Of Genetic Programming for Classification Tasks Using a Phased Approach,Darren Chitty,2024,Proceedings of the Genetic and Evolutionary Computation Conference Companion,proceedings-article,https://doi.org/10.1145/3638530.3664184,
10.1145/3811839.3811849,Supply Chain Operation Efficiency Prediction Based on Machine Learning Algorithms,Sihua Zhou,2026,Proceedings of the 2026 International Conference on AI Decision-Making and Management,proceedings-article,https://doi.org/10.1145/3811839.3811849,
10.1145/3603165.3607402,Fixed Cameras Assisted UAVs Monitoring: Enhancing Monitoring Efficiency and Safety,Haihan Zhang; Haipeng Dai,2023,Proceedings of the ACM Turing Award Celebration Conference - China 2023,proceedings-article,https://doi.org/10.1145/3603165.3607402,
10.1145/3736181.3747149,Asking Novices to Evaluate Code Quality: Understandability and Efficiency,Claudio Mirolo; Cruz Izu,2025,Proceedings of the ACM Global Computing Education Conference 2025 - Volume 1,proceedings-article,https://doi.org/10.1145/3736181.3747149,
10.1145/3712255.3726764,Energy Efficiency of C++ Standard Random Number Generators,Gustavo Romero López; Juan Julián Merelo Guervos,2025,Proceedings of the Genetic and Evolutionary Computation Conference Companion,proceedings-article,https://doi.org/10.1145/3712255.3726764,
10.1145/3744199.3744629,Integrated Quality Control,Markus Kurtz; Eoin Murphy; Christopher Kilshaw,2025,Proceedings of the Digital Production Symposium,proceedings-article,https://doi.org/10.1145/3744199.3744629,
10.1145/3589334.3645636,Efficiency of Non-Truthful Auctions in Auto-bidding with Budget Constraints,Christopher Liaw; Aranyak Mehta; Wennan Zhu,2024,Proceedings of the ACM Web Conference 2024,proceedings-article,https://doi.org/10.1145/3589334.3645636,
10.1145/3708989,Efficiency of Self-Adjusting Heaps,Corwin Sinnamon; Robert E. Tarjan,2025,ACM Transactions on Algorithms,journal-article,https://doi.org/10.1145/3708989,"Since the invention of the pairing heap by Fredman, Sedgewick, Sleator, and Tarjan [ 8 ], it has been an open question whether this or any other simple “self-adjusting” heap supports decrease-key operations in \(\mathrm{O}(\log\log n)\) time, where \(n\) is the number of heap items. Using powerful new techniques, we answer this question in the affirmative. We prove that both slim and smooth heaps, recently introduced self-adjusting heaps, support heap operations in the following amortized time bounds: \(\mathrm{O}(\log n)\) for delete-min and delete, \(\mathrm{O}(\log\log n)\) for decrease-key, and \(\mathrm{O}(1)\) for all other heap operations, including insert and meld, where \(n\) is the number of heap items that are eventually deleted: Items inserted but never deleted do not count in the bounds. We also analyze the multipass pairing heap, a variant of pairing heaps. For this heap implementation, we obtain the same bounds except for decrease-key, for which our bound is \(\mathrm{O}(\log\log n\cdot\log\log\log n)\) , where again items that are never deleted do not count in \(n\) . Our bounds significantly improve the best previously known bounds for all three data structures. For slim and smooth heaps our bounds are tight, since they match lower bounds of Iacono and Özkan [ 13 ]."
10.1145/3687311.3687355,Research on Improving the Efficiency of University Statistical Team Based on Data Portrait,Li Hou,2024,2024 International Conference on Intelligent Education and Computer Technology,proceedings-article,https://doi.org/10.1145/3687311.3687355,
10.1145/3708036.3708172,Practice and Research on Improving Urban Road Traffic Efficiency,Yunning Hu,2024,Proceeding of the 2024 5th International Conference on Computer Science and Management Technology,proceedings-article,https://doi.org/10.1145/3708036.3708172,
10.1145/3786579.3804929,When Efficiency Eclipses Care: A Socio-Technical Perspective on Technology in Corporate Dentistry,Dahee Sophie Kim,2026,Proceedings of the 2026 ACM Interactive Health Conference,proceedings-article,https://doi.org/10.1145/3786579.3804929,
10.1145/3649476.3658784,GeckOpt: LLM System Efficiency via Intent-Based Tool Selection,Michael Fore; Simranjit Singh; Dimitrios Stamoulis,2024,Proceedings of the Great Lakes Symposium on VLSI 2024,proceedings-article,https://doi.org/10.1145/3649476.3658784,
10.1145/3624875.3624914,The Impact of Government Subsidies on the Technological Innovation Efficiency of New Energy Vehicle Enterprises,Yingkai Ma,2023,The 10th Multidisciplinary International Social Networks Conference,proceedings-article,https://doi.org/10.1145/3624875.3624914,
10.1145/3635175.3635212,Operation Efficiency of Business Incubator in Hubei Based on DEA,Chunhua Hu; Lina Xiao,2023,Proceedings of the 2023 8th International Conference on Intelligent Information Processing,proceedings-article,https://doi.org/10.1145/3635175.3635212,
10.1145/3670865.3673624,Redesigning Service Level Agreements: Equity and Efficiency in City Government Operations,Zhi Liu; Nikhil Garg,2024,Proceedings of the 25th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3670865.3673624,
10.1145/3716895.3716946,A Study of Public Service Response Efficiency Based on Apriori Algorithm,Feiyu Zhao,2024,Proceedings of the 5th International Conference on Artificial Intelligence and Computer Engineering,proceedings-article,https://doi.org/10.1145/3716895.3716946,
10.1145/3719027.3765572,"Turning Uncertainty into Efficiency: Toward Practical, Quantum-Resistant Verifiable Privacy Tools",Jie Xu,2025,Proceedings of the 2025 ACM SIGSAC Conference on Computer and Communications Security,proceedings-article,https://doi.org/10.1145/3719027.3765572,
10.1145/3662010.3663444,Performance or Efficiency? A Tale of Two Cores for DB Workloads,Rathijit Sen,2024,Proceedings of the 20th International Workshop on Data Management on New Hardware,proceedings-article,https://doi.org/10.1145/3662010.3663444,
10.1145/3686081.3686086,A Study on Relationship between Digital Transformation、Excess Cash Holdings and Investment Efficiency,Jun Ying,2024,Proceedings of the International Conference on Decision Science &amp; Management,proceedings-article,https://doi.org/10.1145/3686081.3686086,
10.1145/3712255.3726771,Improving Academic Plan Efficiency with Genetic Algorithm and Stochastic Simulation,Oliver Cuate; Roxana Torrijos; Lourdes Uribe,2025,Proceedings of the Genetic and Evolutionary Computation Conference Companion,proceedings-article,https://doi.org/10.1145/3712255.3726771,
10.1145/3639478.3639782,Sustainable Software Engineering: Visions and Perspectives beyond Energy Efficiency,Christoph König,2024,Proceedings of the 2024 IEEE/ACM 46th International Conference on Software Engineering: Companion Proceedings,proceedings-article,https://doi.org/10.1145/3639478.3639782,
10.1145/3726302.3730123,Search Efficiency for Score-at-a-Time Retrieval,Katelyn Harlan,2025,Proceedings of the 48th International ACM SIGIR Conference on Research and Development in Information Retrieval,proceedings-article,https://doi.org/10.1145/3726302.3730123,
10.1145/3543507.3583492,Efficiency of Non-Truthful Auctions in Auto-bidding: The Power of Randomization,Christopher Liaw; Aranyak Mehta; Andres Perlroth,2023,Proceedings of the ACM Web Conference 2023,proceedings-article,https://doi.org/10.1145/3543507.3583492,
10.1145/3701716.3717577,Cost-Efficiency Trade-offs for Neural Cascade Rankers in Web Search,Ekaterina Trimbach; Badr Abdallaoui; Paul Missault,2025,Companion Proceedings of the ACM on Web Conference 2025,proceedings-article,https://doi.org/10.1145/3701716.3717577,
10.1145/3640115.3640127,Optimized Gate Sizing for Improved Performance and Power Efficiency in Adder Circuits,Junyu Jiang,2023,Proceedings of the 6th International Conference on Information Technologies and Electrical Engineering,proceedings-article,https://doi.org/10.1145/3640115.3640127,
10.1145/3703790.3703826,Longitudinal Energy Efficiency of an IoT-enhanced Residential Building,Ella Peltonen; Marko Jurvansuu; Susanna Pirttikangas,2024,Proceedings of the 14th International Conference on the Internet of Things,proceedings-article,https://doi.org/10.1145/3703790.3703826,
10.1145/3677892.3677953,"Certain investigations on Digital technology, industrial agglomeration and tourism efficiency",Sirui Liu; Fengzhu Kong,2024,Proceedings of the 2024 International Conference on Digital Society and Artificial Intelligence,proceedings-article,https://doi.org/10.1145/3677892.3677953,
10.1145/3702191.3702194,Research on Efficiency Optimization oriented Wireless Charging System Technology for Drones,Zhangrui Xuan,2024,Proceedings of the 2024 International Symposium on Integrated Circuit Design and Integrated Systems,proceedings-article,https://doi.org/10.1145/3702191.3702194,
10.1145/3785706.3785854,Research on Enhancing Enterprise Resource Management Efficiency Using Digital Twin Technology,Jiang Jiang,2025,Proceedings of the 2025 2nd International Conference on Digital Economy and Computer Science,proceedings-article,https://doi.org/10.1145/3785706.3785854,
10.1145/3610978.3641269,HopKeys: Increasing Efficiency and Enjoyability When Typing,Alex Foster; Anna S. Kim; Pengfei Zhang,2024,Companion of the 2024 ACM/IEEE International Conference on Human-Robot Interaction,proceedings-article,https://doi.org/10.1145/3610978.3641269,
10.1145/3695652.3695718,Research on the influence of digital economy on regional innovation efficiency,Yanping Dai,2024,Proceedings of the 2024 7th International Conference on Information Management and Management Science,proceedings-article,https://doi.org/10.1145/3695652.3695718,
10.1145/3712256.3737464,Rethinking Efficiency in Machine Learning,Amparo Alonso-Betanzos,2025,Proceedings of the Genetic and Evolutionary Computation Conference,proceedings-article,https://doi.org/10.1145/3712256.3737464,
10.1145/3816046.3816267,When More Is Not Better: Multimodal Information Efficiency in Conversational Interfaces,Xin Chen; Huiting Shi; Henglei Zhao,2026,Proceedings of the 8th ACM Conference on Conversational User Interfaces,proceedings-article,https://doi.org/10.1145/3816046.3816267,
10.1145/3820171.3806908,Efficiency-Reward Trade-Off in Queues with Dynamic Arrivals,Tianze Qu; Sushil Mahavir Varma,2026,ACM SIGMETRICS Performance Evaluation Review,journal-article,https://doi.org/10.1145/3820171.3806908,"Motivated by emerging applications in various online marketplaces, such as ride-hailing platforms and payment channel networks, we study a single-server queue with service rate μ and state (queue length) dependent arrival rate λ(q) ∈ [0, λ max ]. The service operator receives a reward of F(λ) by setting an arrival rate of λ, where F can be used to model objectives like throughput, revenue, and social welfare. The goal is to design a control policy {λ(q)} q ∈ Z + that is both reward-optimal and efficient. Specifically, we consider the long-run average reward E[F(λ(q))] and the steady-state expected queue length E[q], where q denotes the steady-state queue length, and characterize the Pareto frontier between these two objectives. We first establish a benchmark upper bound on the operating reward and define regret with respect to this benchmark. We then constrain the regret to be at most ε and focus on minimizing E[q]. Under mild smoothness assumptions on F , we show that in the small-market regime (λ max ≤ μ), any control policy incurs E[q] ≥ Ω(1/ε). In contrast, in the large-market regime (λ max &gt;&gt; μ), the system is significantly more efficient: E[q] = Θ(1/√ε) when F is concave-like near capacity, and E[q] = Θ(log (1/ε)) otherwise. In both cases, we establish matching lower bounds and construct state-dependent control policies that achieve them. These results provide a unified view of efficiency–reward trade-offs and can be interpreted as a non-asymptotic heavy-traffic theory for queues with dynamic arrivals."
10.1145/3688864.3689147,Object-Driven Human Motion Generation from Images,Frank Liu; Yuean Wang; Hai Ci,2024,"Proceedings of the 1st Workshop on Efficiency, Security, and Generalization of Multimedia Foundation Models",proceedings-article,https://doi.org/10.1145/3688864.3689147,
10.1145/3638529.3654177,Illustrating the Efficiency of Popular Evolutionary Multi-Objective Algorithms Using Runtime Analysis,Duc-Cuong Dang; Andre Opris; Dirk Sudholt,2024,Proceedings of the Genetic and Evolutionary Computation Conference,proceedings-article,https://doi.org/10.1145/3638529.3654177,
10.1145/3796028.3796056,Gait Efficiency Classification of Carbon-Plated Running Shoes Using Explainable Machine Learning,Canye Lin,2025,Proceedings of the 2025 2nd International Conference on Sports Technology and Performance Analysis,proceedings-article,https://doi.org/10.1145/3796028.3796056,
10.1145/3641519.3657451,QT-Font: High-efficiency Font Synthesis via Quadtree-based Diffusion Models,Yitian Liu; Zhouhui Lian,2024,Special Interest Group on Computer Graphics and Interactive Techniques Conference Conference Papers,proceedings-article,https://doi.org/10.1145/3641519.3657451,
10.1145/3688864.3689149,Rethinking the Role-play Prompting in Mathematical Reasoning Tasks,Zhiguang Han; Zijian Wang,2024,"Proceedings of the 1st Workshop on Efficiency, Security, and Generalization of Multimedia Foundation Models",proceedings-article,https://doi.org/10.1145/3688864.3689149,
10.1145/3708036.3708168,Evaluation of Science and Technology Innovation Input-Output Efficiency Based on DEA,Hui Ding,2024,Proceeding of the 2024 5th International Conference on Computer Science and Management Technology,proceedings-article,https://doi.org/10.1145/3708036.3708168,
10.1145/3736181.3747166,Replicating a SOLO approach to Measure Students' Ability to Improve Code Efficiency,Arie Bennett; Cruz Izu,2025,Proceedings of the ACM Global Computing Education Conference 2025 - Volume 1,proceedings-article,https://doi.org/10.1145/3736181.3747166,
10.1145/3786148.3788623,A Study on the Energy Efficiency of an Autonomous Rover,Ambra Mihu; Ivano Malavolta,2026,Proceedings of the IEEE/ACM 10th International Workshop on Green and Sustainable Software,proceedings-article,https://doi.org/10.1145/3786148.3788623,
10.1145/3764727.3764765,Efficiency Analysis of Rural Collective Economies Based on Fuzzy Comprehensive Evaluation and Machine Learning,Manti Lu,2025,Proceedings of the 2025 International Conference on Artificial Intelligence and Digital Finance,proceedings-article,https://doi.org/10.1145/3764727.3764765,
10.1145/3680207.3765242,OptSamp: Optimizing the Sampling Rate for LoRa Energy Efficiency Enhancement,Shuai Tong; Qian Chen; Jiliang Wang,2025,Proceedings of the 31st Annual International Conference on Mobile Computing and Networking,proceedings-article,https://doi.org/10.1145/3680207.3765242,
10.1145/3659677.3659698,Exploring Alternative Elliptic Curves for Bitcoin: An Efficiency Comparison,Mohammed El baraka; Siham Ezzouak; Demba Sow,2024,"Proceedings of the 7th International Conference on Networking, Intelligent Systems and Security",proceedings-article,https://doi.org/10.1145/3659677.3659698,
10.1145/3764912.3770843,Improving the Computational Efficiency and Explainability of GeoAggregator,Rui Deng; Ziqi Li; Mingshu Wang,2025,Proceedings of the 8th ACM SIGSPATIAL International Workshop on AI for Geographic Knowledge Discovery,proceedings-article,https://doi.org/10.1145/3764912.3770843,
10.1145/3719027.3765149,Probabilistic Skipping-Based Data Structures with Robust Efficiency Guarantees,Marc Fischlin; Moritz Huppert; Sam A. Markelon,2025,Proceedings of the 2025 ACM SIGSAC Conference on Computer and Communications Security,proceedings-article,https://doi.org/10.1145/3719027.3765149,
10.1145/3657529.3657538,Optimizing Computational Efficiency in Autonomous Vehicles: Integrative Edge and Cloud Computing Strategies in Vehicular Networks,Taoyuan Yu,2024,2024 11th International Conference on Wireless Communication and Sensor Networks (icWCSN),proceedings-article,https://doi.org/10.1145/3657529.3657538,
10.1145/3661167.3661277,Teaching Scrum with a focus on efficiency and inclusiveness,Marco Torchiano; Antonio Vetrò; Riccardo Coppola,2024,Proceedings of the 28th International Conference on Evaluation and Assessment in Software Engineering,proceedings-article,https://doi.org/10.1145/3661167.3661277,
10.1145/3805689.3812278,When Efficiency Shapes Fairness: Cost-Optimised Human-in-the-Loop Routing,Veronica Breene; Adrian O'Hagan; Fintan Costello,2026,"Proceedings of the 2026 ACM Conference on Fairness, Accountability, and Transparency",proceedings-article,https://doi.org/10.1145/3805689.3812278,
10.1145/3736252.3742493,"Clock Auctions: Allocation-Based Characterization, Computational Complexity, and Economic Efficiency",Hanrui Zhang,2025,Proceedings of the 26th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3736252.3742493,
10.1145/3770177.3770292,User-Centric Internal Tools in E-commerce: Enhancing Operational Efficiency Through AI Integration,Xue Song,2025,Proceedings of the 2025 International Conference on Economic Management and Big Data Application,proceedings-article,https://doi.org/10.1145/3770177.3770292,
10.1145/3760269.3760271,Study on swarm data link test and efficiency evaluation method,Lidong Zhang; Dan Wang,2025,"Proceedings of the 2025 5th International Conference on Automation Control, Algorithm and Intelligent Bionics",proceedings-article,https://doi.org/10.1145/3760269.3760271,
10.1145/3736252.3742683,Equilibrium Efficiency and Learning in Budgeted Procurement Marketplaces,Kshipra Bhawalkar; Jeff Dean; Christopher Liaw; Aranyak Mehta; Neel Patel,2025,Proceedings of the 26th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3736252.3742683,
10.1145/3589132.3625581,A Unified Representation Framework for Rideshare Marketplace Equilibrium and Efficiency,Alex Chin; Zhiwei (Tony) Qin,2023,Proceedings of the 31st ACM International Conference on Advances in Geographic Information Systems,proceedings-article,https://doi.org/10.1145/3589132.3625581,
10.1145/3786484.3786510,Research on Intelligent Supply Chain Collaboration and Operational Efficiency Improvement for Industrial Electrical Enterprises,Wusheng Gao,2025,Proceedings of the 2025 International Conference on Artificial Intelligence and Sustainable Development,proceedings-article,https://doi.org/10.1145/3786484.3786510,
10.1145/3581783.3612406,Efficiency-optimized Video Diffusion Models,Zijun Deng; Xiangteng He; Yuxin Peng,2023,Proceedings of the 31st ACM International Conference on Multimedia,proceedings-article,https://doi.org/10.1145/3581783.3612406,
10.1145/3808707.3808846,Social Media Visual Content Propagation Efficiency Prediction Using Multimodal Transformer,Zhen Zhang; Yunlei Chen; Jialang Zhang,2026,Proceedings of the 2nd International Conference on Digital Management and Information Technology,proceedings-article,https://doi.org/10.1145/3808707.3808846,
10.1145/3786148.3788627,Transpiling with LLMs for Energy Efficiency,João Paulo Fernandes; Aadil Chasmawala; Bohdan Zlenko; Mohamad Kassab,2026,Proceedings of the IEEE/ACM 10th International Workshop on Green and Sustainable Software,proceedings-article,https://doi.org/10.1145/3786148.3788627,
10.1145/3722237.3722368,Efficiency analysis of vocational colleges using DEA-Malmquist Index: A case study,Haijian Zhang; Xiaolan Wu,2024,Proceedings of the 2024 3rd International Conference on Artificial Intelligence and Education,proceedings-article,https://doi.org/10.1145/3722237.3722368,
10.1145/3670865.3673541,The Dedicated Docket in U.S. Immigration Courts: An analysis of fairness and efficiency properties,Daniel Freund; Wentao Weng,2024,Proceedings of the 25th ACM Conference on Economics and Computation,proceedings-article,https://doi.org/10.1145/3670865.3673541,
10.1145/3639856.3639886,Machine Learning Driven Performance Benchmarking for Energy Efficiency,Mandeep Singh; Viraj Patel; Ritik Kumar; Samrat Nath; Abhishek Mishra,2023,Proceedings of the Third International Conference on AI-ML Systems,proceedings-article,https://doi.org/10.1145/3639856.3639886,
10.1145/3765325.3765388,Parametric Design Efficiency Optimization for Food Packaging Labels via CAD,Sirong Liu; Jiaqi Fan; Shilin Guo,2025,Proceedings of the 2025 3rd International Conference on Educational Knowledge and Informatization,proceedings-article,https://doi.org/10.1145/3765325.3765388,
10.1145/3673038.3673071,Improving efficiency of Monte Carlo method via code intrinsic framework,Qifeng Pan; Ralf Schneider,2024,Proceedings of the 53rd International Conference on Parallel Processing,proceedings-article,https://doi.org/10.1145/3673038.3673071,
10.1145/3672608.3707768,Towards Solidity Smart Contract Efficiency Optimization through Code Mining,Avik Banerjee; Michael Sober; Stefan Schulte,2025,Proceedings of the 40th ACM/SIGAPP Symposium on Applied Computing,proceedings-article,https://doi.org/10.1145/3672608.3707768,
10.1145/3688864.3689148,ITCD: Image to Text Translation for Classification by Diffusion Models,Yanxiang Ma; Yi Xu,2024,"Proceedings of the 1st Workshop on Efficiency, Security, and Generalization of Multimedia Foundation Models",proceedings-article,https://doi.org/10.1145/3688864.3689148,
10.1145/3730567.3764507,Toward Better Efficiency vs. Fidelity Tradeoffs in Web Archives,Jingyuan Zhu; Huanchen Sun; Harsha V. Madhyastha,2025,Proceedings of the 2025 ACM Internet Measurement Conference,proceedings-article,https://doi.org/10.1145/3730567.3764507,
10.1145/3701716.3715217,Dimension Mask Layer: Optimizing Embedding Efficiency for Scalable ID-based Models,Srijan Saket; Ikuhiro Ihara; Vaibhav Sharma; Danish Kalim,2025,Companion Proceedings of the ACM on Web Conference 2025,proceedings-article,https://doi.org/10.1145/3701716.3715217,
10.1145/3640115.3640220,Optimizing Energy Efficiency in a 4-bit Absolute Value Detector for High-Performance Computing,Zehan She,2023,Proceedings of the 6th International Conference on Information Technologies and Electrical Engineering,proceedings-article,https://doi.org/10.1145/3640115.3640220,
